ferrGene	lncRNA	cor	pvalue	Regulation
TAZ	PARD3-AS1	0.515655771040288	9.91175662437429e-23	postive
TUBE1	SERTAD4-AS1	0.448337193288553	6.22792897371704e-17	postive
NOX4	SERTAD4-AS1	0.450958754352577	3.90556822798117e-17	postive
GABARAPL1	SERTAD4-AS1	0.520179010181287	3.61950995899027e-23	postive
SLC40A1	THBS4-AS1	0.476588477281013	3.27955579018085e-19	postive
ENPP2	THBS4-AS1	0.421609266738111	5.8032408133393e-15	postive
PLIN4	THBS4-AS1	0.404380646514349	8.78379693224041e-14	postive
NOX4	THBS4-AS1	0.403488570793347	1.00682196744653e-13	postive
WIPI1	THBS4-AS1	0.496110380676624	6.50802899808955e-21	postive
ZEB1	THBS4-AS1	0.653014809528141	1.50462896315286e-39	postive
PRKAA2	THBS4-AS1	0.632748043305493	1.58865559789877e-36	postive
ATF4	MIATNB	0.481325498367451	1.29623968938856e-19	postive
PHKG2	MIATNB	0.401062048060455	1.45639447700033e-13	postive
EGLN2	MIATNB	0.416471408428947	1.32642524380576e-14	postive
TAZ	MIATNB	0.409765782514659	3.82036666105983e-14	postive
GPX4	LINC02062	0.424980685044578	3.3476594880496e-15	postive
EGLN2	LINC02062	0.491036834604202	1.8467496310002e-20	postive
TUBE1	AP002026.1	0.43999704008152	2.67659155463202e-16	postive
EMC2	AP002026.1	0.405635952120189	7.24399194115604e-14	postive
HERPUD1	AC012181.1	0.507678781615411	5.64911104006739e-22	postive
KLHL24	AL513550.1	0.468677556756203	1.49712691550873e-18	postive
TUBE1	AL513550.1	0.434087727689839	7.34250685367633e-16	postive
ATM	AP003392.1	0.470377425381705	1.08392149951713e-18	postive
ZNF419	AL450384.2	0.42912128823382	1.68898624133897e-15	postive
STMN1	AL450384.2	0.420270659114929	7.2077202080943e-15	postive
PHKG2	AL450384.2	0.424584223364004	3.57253819728885e-15	postive
MYB	AL450384.2	0.434714652288565	6.60317258862971e-16	postive
TAZ	AL450384.2	0.419413019385151	8.27723670639921e-15	postive
GPX4	AC103706.1	0.424398530878616	3.68289184483809e-15	postive
ATF4	AC103706.1	0.462615379537636	4.66823039502591e-18	postive
PRDX6	AC103706.1	0.402399750811919	1.18865319099694e-13	postive
ASNS	AC103706.1	0.418476812573951	9.62237394162812e-15	postive
RPL8	AC103706.1	0.405749278510507	7.11875382641674e-14	postive
PHKG2	AC103706.1	0.571240209903702	1.36182301077921e-28	postive
PEBP1	AC103706.1	0.415434004385587	1.56470035317825e-14	postive
EGLN2	AC103706.1	0.593856186623132	2.59687232409104e-31	postive
TAZ	AC103706.1	0.459236410638907	8.71388325973976e-18	postive
GPX4	BTF3-DT	0.404084073374089	9.19192699097179e-14	postive
ZNF419	BTF3-DT	0.425456977065188	3.0957876455946e-15	postive
PHKG2	BTF3-DT	0.564806157774203	7.41419437537031e-28	postive
ANO6	BTF3-DT	-0.407047555433563	5.82680519953808e-14	negative
EGLN2	BTF3-DT	0.484569631597219	6.80724930627902e-20	postive
TAZ	BTF3-DT	0.496793195642252	5.6482128415556e-21	postive
NOX1	AC025165.4	0.403602610761281	9.89431265310079e-14	postive
PHKG2	AC025165.4	0.482775704636365	9.72778425256599e-20	postive
TAZ	AC025165.4	0.423347751519559	4.37319950028163e-15	postive
GPX4	MNX1-AS1	0.440760135490016	2.3461868132282e-16	postive
TRIB3	MNX1-AS1	0.40087199989387	1.49892853111907e-13	postive
PHKG2	MNX1-AS1	0.441455810687909	2.08004646457235e-16	postive
MYB	MNX1-AS1	0.403990011847815	9.32520206549931e-14	postive
LONP1	MNX1-AS1	0.434231438327526	7.16617035048621e-16	postive
DRD4	CEROX1	0.455417185465278	1.74982224540133e-17	postive
MYB	CEROX1	0.587800550212413	1.457559943152e-30	postive
PLIN4	MIR133A1HG	0.879012643690139	2.24173985533136e-102	postive
GOT1	MIR133A1HG	0.553426216054143	1.35849431517146e-26	postive
PRKAA2	MIR133A1HG	0.575769799039945	4.03867970544791e-29	postive
PHKG2	AC020915.1	0.422803702035903	4.77889393327856e-15	postive
TAZ	AC020915.1	0.411892695387888	2.73838519617781e-14	postive
TUBE1	AC132872.3	0.400962965943904	1.47842030656708e-13	postive
PHKG2	AC009570.1	0.406577356578357	6.2657556951188e-14	postive
MUC1	KRT7-AS	0.444030975580919	1.32882773119148e-16	postive
PSAT1	TAF1A-AS1	0.437013372608164	4.46613675634212e-16	postive
BID	TAF1A-AS1	0.416140951257454	1.39818479076225e-14	postive
ATF4	AL136295.2	0.49780249738988	4.57820399967983e-21	postive
NOX1	AL136295.2	0.402375345490337	1.19307647969332e-13	postive
PHKG2	AL136295.2	0.510075196386422	3.36512009000888e-22	postive
TAZ	AL136295.2	0.44565932029234	9.98991011261176e-17	postive
MYB	FAM111A-DT	0.573984370574972	6.5356908618431e-29	postive
MAPK8	FAM111A-DT	0.401582838522873	1.34579543604175e-13	postive
ATM	FAM111A-DT	0.493588467792607	1.09532861010138e-20	postive
NOS2	CIRBP-AS1	0.4414472571863	2.08313145698588e-16	postive
ZNF419	AL050341.2	0.450547910628515	4.20300475723159e-17	postive
KLHL24	AL050341.2	0.416737138172698	1.27134857150136e-14	postive
TUBE1	AL050341.2	0.48274620179707	9.78489429984105e-20	postive
GABARAPL2	AL050341.2	0.464245410184686	3.44599354893628e-18	postive
DRD4	LMNTD2-AS1	0.438326708843475	3.5672079298465e-16	postive
KLHL24	AC018645.3	0.430012182929479	1.45601157362494e-15	postive
HELLS	AC009120.3	0.411230212808555	3.03841689789464e-14	postive
SP1	AC009120.3	0.406110652416644	6.73337720682994e-14	postive
GPX4	AC099343.2	0.430797549212635	1.27697227473688e-15	postive
CISD1	AC099343.2	0.436850873437813	4.59175983849379e-16	postive
ATF4	AC099343.2	0.437625426886753	4.02252147186809e-16	postive
ISCU	AC099343.2	0.596503129608207	1.20777006761648e-31	postive
PHKG2	AC099343.2	0.420111308549376	7.39563031935896e-15	postive
MAP1LC3A	AC099343.2	0.454594590386217	2.03101395470149e-17	postive
SOCS1	AC099343.2	0.494935077664162	8.29947754945233e-21	postive
GPX4	AC020765.2	0.520206451466012	3.59729103293223e-23	postive
ATF4	AC020765.2	0.520701085430342	3.21907445308545e-23	postive
PRDX6	AC020765.2	0.416011992464016	1.42720784816672e-14	postive
DDIT3	AC020765.2	0.454362716877875	2.11799232477483e-17	postive
RPL8	AC020765.2	0.42558249988105	3.03256203949474e-15	postive
NOX1	AC020765.2	0.441376227338988	2.10892379860351e-16	postive
PHKG2	AC020765.2	0.636141816037499	5.13371321291689e-37	postive
MAP1LC3A	AC020765.2	0.447010597403271	7.87467591205854e-17	postive
BID	AC020765.2	0.422786358841803	4.79241530558697e-15	postive
EGLN2	AC020765.2	0.503729744547819	1.31484223511746e-21	postive
TAZ	AC020765.2	0.542145763523453	2.17847339615307e-25	postive
LONP1	AC020765.2	0.403893741898638	9.46356296508675e-14	postive
GPX4	NUP153-AS1	0.434017626005913	7.43006024576516e-16	postive
CISD1	NUP153-AS1	0.439696807698168	2.81874096311153e-16	postive
RPL8	NUP153-AS1	0.415531479741501	1.54063648700231e-14	postive
SLC2A6	NUP153-AS1	0.457607186537526	1.1744597642202e-17	postive
PHKG2	NUP153-AS1	0.463554947272244	3.91963384996062e-18	postive
EGLN2	NUP153-AS1	0.466161799424052	2.40664671432072e-18	postive
TAZ	NUP153-AS1	0.400876621517454	1.49787991520123e-13	postive
ZNF419	AC005261.1	0.519458408352296	4.25389668983405e-23	postive
PHKG2	AC005261.1	0.422536072083229	4.99177181839114e-15	postive
ANO6	AC005261.1	-0.406393971094884	6.44558439801298e-14	negative
RPL8	C5orf38	0.418591362954551	9.44694660345609e-15	postive
HRAS	C5orf38	0.403808278947904	9.58807288745518e-14	postive
PHKG2	C5orf38	0.431174115214872	1.19896550559632e-15	postive
EGLN2	C5orf38	0.48873382839146	2.94810441972992e-20	postive
TAZ	C5orf38	0.46000666700133	7.56286033112004e-18	postive
FH	AL162258.2	0.526679133689003	8.28648937982577e-24	postive
ATG4D	AL162258.2	0.400972459949863	1.47629576952045e-13	postive
CDO1	AC092279.1	0.455703473268875	1.66122621384869e-17	postive
ATF4	LINC01089	0.469879544536968	1.19168164552015e-18	postive
ISCU	LINC01089	0.460029898489123	7.53057271855024e-18	postive
DRD4	LINC01089	0.420548385878988	6.89133372817098e-15	postive
PHKG2	LINC01089	0.580667318357161	1.06214150082025e-29	postive
ATG4D	LINC01089	0.413241483698909	2.21440123920872e-14	postive
PEBP1	LINC01089	0.445135466803662	1.09520662288779e-16	postive
MYB	LINC01089	0.47845990275645	2.27667048760623e-19	postive
TAZ	LINC01089	0.52771366190499	6.53415431506946e-24	postive
CISD1	AL355803.1	0.45315991809135	2.63130248281468e-17	postive
CARS1	AL355803.1	0.421481208629695	5.92506879767049e-15	postive
MIOX	AL355803.1	0.546446671790625	7.65688636544647e-26	postive
DRD4	AL162431.1	0.400305316519051	1.63309562838865e-13	postive
KLHL24	AL137003.1	0.422363945283517	5.13356431611313e-15	postive
TUBE1	AL137003.1	0.482353093263086	1.0578063721796e-19	postive
NOX1	AC107214.2	0.405258635058117	7.67670098289949e-14	postive
AKR1C1	LINC02875	0.428533689490586	1.86225180285025e-15	postive
AKR1C3	LINC02875	0.429037088750746	1.71280769963596e-15	postive
PRDX6	LINC02875	0.441122425824344	2.20366938038744e-16	postive
ASNS	LINC02875	0.419910374377451	7.63942771998059e-15	postive
PEBP1	LINC02875	0.403653205471958	9.81810159470483e-14	postive
HSPB1	AC130343.2	0.492605351155754	1.34022412689731e-20	postive
RPL8	AC130343.2	0.441126577007198	2.20208663907067e-16	postive
SP1	AC130343.2	-0.437637586018312	4.01416160531166e-16	negative
HRAS	AC130343.2	0.403710032153524	9.73318777410237e-14	postive
PHKG2	AC130343.2	0.528156687589423	5.90058113650657e-24	postive
EGLN2	AC130343.2	0.583941073315177	4.29492193822427e-30	postive
TAZ	AC130343.2	0.460693752273967	6.66304252607043e-18	postive
HELLS	AL662797.1	0.43442679770142	6.93310307957814e-16	postive
TUBE1	AL662797.1	0.461480234161258	5.76166897465613e-18	postive
MUC1	ZNF213-AS1	0.418019066370621	1.03557891240912e-14	postive
FH	ZNF213-AS1	0.406157829653459	6.68459757390219e-14	postive
PHKG2	ZNF213-AS1	0.556789393083605	5.81887885585422e-27	postive
MYB	ZNF213-AS1	0.452141276883721	3.16007094179362e-17	postive
TAZ	ZNF213-AS1	0.432941643351657	8.90961061357902e-16	postive
NGB	AC106875.1	0.425778820700184	2.93620424346911e-15	postive
BID	AC106875.1	0.437978342591001	3.78668560014809e-16	postive
MIOX	AC106875.1	0.543396018956604	1.60997917237905e-25	postive
ALOX12B	AC004816.1	0.485981170738816	5.13257585733577e-20	postive
ALOXE3	AC004816.1	0.542786628056824	1.86595759167591e-25	postive
MAPK3	AC004816.1	0.446130028301643	9.19644059649631e-17	postive
FADS2	LINC01703	0.476127673095411	3.58672045941282e-19	postive
FH	LINC01703	0.495844925029871	6.87600775829555e-21	postive
TAZ	LINC01703	0.485952348967219	5.16232242478234e-20	postive
LONP1	LINC01703	0.462279901984273	4.96819470097074e-18	postive
ATF4	AL162274.2	0.413063581332341	2.27743557972164e-14	postive
HRAS	AL162274.2	0.409195479588794	4.17547751921639e-14	postive
PHKG2	AL162274.2	0.547975274101935	5.26110567211907e-26	postive
EGLN2	AL162274.2	0.411628205825487	2.85452151106576e-14	postive
TAZ	AL162274.2	0.536005261032644	9.44665364076086e-25	postive
GPX4	TTC28-AS1	0.41935404072631	8.35624601054579e-15	postive
ATF4	TTC28-AS1	0.528828172113922	5.05398788574851e-24	postive
ISCU	TTC28-AS1	0.406532484327239	6.30929869235492e-14	postive
AIFM2	TTC28-AS1	0.406809664203895	6.04498831092018e-14	postive
TUBE1	TTC28-AS1	0.478298079946656	2.34987858972834e-19	postive
PHKG2	TTC28-AS1	0.436867894831316	4.5784403285177e-16	postive
ATG4D	TTC28-AS1	0.43248810861272	9.61651368912261e-16	postive
BID	TTC28-AS1	0.474552961838813	4.86551763117564e-19	postive
TAZ	TTC28-AS1	0.438257862503521	3.60956941940154e-16	postive
EIF2S1	KTN1-AS1	0.5646713229891	7.67918435965623e-28	postive
ASNS	AC104041.1	0.414172157965893	1.9114768680434e-14	postive
KLHL24	LINC01144	0.430227787845399	1.40454621875148e-15	postive
PHKG2	LINC01144	0.462354057354425	4.90030073753656e-18	postive
MYB	LINC01144	0.453149756159392	2.63612159525196e-17	postive
TAZ	LINC01144	0.500967934838719	2.35857225770019e-21	postive
CHAC1	AC005392.2	0.412195065232511	2.61127573617115e-14	postive
DUOX1	AC005392.2	0.430965515320985	1.24158152026874e-15	postive
ALOX12B	AC005392.2	0.457906595849807	1.11190601013182e-17	postive
SLC40A1	LINC01150	0.479079236813628	2.01663137152716e-19	postive
ENPP2	LINC01150	0.45281607984792	2.79926629946703e-17	postive
ALOX5	LINC01150	0.606050918357111	7.19054026918326e-33	postive
CYBB	LINC01150	0.561744366922579	1.63933931953037e-27	postive
ZEB1	LINC01150	0.456239698949121	1.50697650627613e-17	postive
TLR4	LINC01150	0.437128280861531	4.37934545780983e-16	postive
BID	NCK1-DT	0.428564233179635	1.85283105235978e-15	postive
MYB	LINC01786	0.532177315256594	2.3222709096897e-24	postive
TAZ	LINC01786	0.43878754860659	3.29594387231402e-16	postive
CHMP6	TFAP2E-AS1	0.422936622931488	4.67649754778139e-15	postive
PHKG2	TFAP2E-AS1	0.476819546504857	3.13541746050915e-19	postive
IFNG	TFAP2E-AS1	0.437757409988376	3.9326840781782e-16	postive
MYB	Z92544.1	0.458814089591875	9.4162831958816e-18	postive
ATF4	LINC00899	0.420159090566784	7.33878655416637e-15	postive
ZNF419	LINC00899	0.425629738089878	3.00909739816123e-15	postive
TUBE1	LINC00899	0.54724135168904	6.30129695051149e-26	postive
BID	LINC00899	0.464236288885211	3.45186782165358e-18	postive
MIOX	LINC00899	0.406149535990006	6.69314781776871e-14	postive
TAZ	LINC00899	0.468375330778283	1.58531082466056e-18	postive
GPX2	LINC02014	0.479507945546821	1.85396993653479e-19	postive
GPX4	CH17-340M24.3	0.588548535861098	1.18015813957529e-30	postive
HSPB1	CH17-340M24.3	0.543327015274115	1.63712941543125e-25	postive
CISD1	CH17-340M24.3	0.429908024203015	1.48153223986489e-15	postive
RPL8	CH17-340M24.3	0.443613238709134	1.42938455471959e-16	postive
SLC2A8	CH17-340M24.3	0.41892789724075	8.94948419362718e-15	postive
PHKG2	CH17-340M24.3	0.610405090777291	1.92375392528092e-33	postive
EGLN2	CH17-340M24.3	0.777049508534827	1.08844173390656e-64	postive
TAZ	CH17-340M24.3	0.506333289330571	7.54260801856427e-22	postive
LONP1	CH17-340M24.3	0.453656065260137	2.40624471394596e-17	postive
TUBE1	AL928654.2	0.446266404746752	8.97834084020553e-17	postive
HELLS	AL390778.2	0.409619922241434	3.90827069118116e-14	postive
SOCS1	AL390778.2	0.420983562075843	6.42274286998841e-15	postive
MYB	AL390778.2	0.523506005941544	1.70864963026938e-23	postive
MAPK8	AL390778.2	0.4579114248533	1.11092441756821e-17	postive
MIOX	AC108134.3	0.553487052730482	1.33793213813789e-26	postive
FADS2	TRAM2-AS1	0.40661320968632	6.23117608640871e-14	postive
TUBE1	TRAM2-AS1	0.457454924879566	1.2075836497372e-17	postive
GABPB1	TRAM2-AS1	0.437273717375533	4.27186445055715e-16	postive
ATG5	TRAM2-AS1	0.466696766263489	2.17628932204082e-18	postive
GABARAPL2	TRAM2-AS1	0.401655811174761	1.33096973725223e-13	postive
BID	TRAM2-AS1	0.435065900544252	6.22138459649296e-16	postive
ZNF419	AC010359.2	0.428296560471216	1.93700530196088e-15	postive
PHKG2	AC010359.2	0.473308322185301	6.18471429167067e-19	postive
TAZ	AC010359.2	0.453338107974229	2.54819120660537e-17	postive
TAZ	AC245140.2	0.476102586003169	3.60423157202428e-19	postive
FANCD2	FGD5-AS1	0.554036260435447	1.16567190867688e-26	postive
HELLS	FGD5-AS1	0.525503408847244	1.08444027718816e-23	postive
KLHL24	FGD5-AS1	0.426915445620637	2.43453690775444e-15	postive
IREB2	FGD5-AS1	0.438137675780416	3.68470644131759e-16	postive
SP1	FGD5-AS1	0.526600465176264	8.43727697572812e-24	postive
STMN1	FGD5-AS1	0.412157778042778	2.62663262103372e-14	postive
GABPB1	FGD5-AS1	0.413778831818527	2.03419962569276e-14	postive
SNX4	FGD5-AS1	0.425729571571242	2.96009086922128e-15	postive
ULK2	FGD5-AS1	0.431114346692147	1.21102716640575e-15	postive
MAPK8	FGD5-AS1	0.561829774541305	1.60363169137384e-27	postive
PRKAA1	FGD5-AS1	0.409858198421026	3.76567579374692e-14	postive
ATM	FGD5-AS1	0.532479746519705	2.16386880708844e-24	postive
SIRT1	FGD5-AS1	0.551462944673082	2.21864314334259e-26	postive
KLHL24	AL049838.1	0.480634173005709	1.48562441924477e-19	postive
HIC1	AL049838.1	0.448164231085691	6.42174696516443e-17	postive
NOX4	AL049838.1	0.470708271720393	1.01767211817473e-18	postive
GABARAPL1	AL049838.1	0.410003151355873	3.68143379131167e-14	postive
SLC2A6	PRKAR1B-AS1	0.436129158061793	5.19286235672146e-16	postive
ZNF419	AC073195.1	0.417303730931578	1.1612850081821e-14	postive
PHKG2	AC073195.1	0.471161091206978	9.33408846494338e-19	postive
TAZ	AC073195.1	0.474415268342584	4.99662183327644e-19	postive
AKR1C1	KLRK1-AS1	0.507033485910659	6.49021252997559e-22	postive
AKR1C2	KLRK1-AS1	0.433406946998903	8.23735341141314e-16	postive
AKR1C3	KLRK1-AS1	0.509839030013329	3.54202161415303e-22	postive
ATF4	KLRK1-AS1	0.407664701537429	5.29607751265657e-14	postive
PRDX6	KLRK1-AS1	0.424325944971954	3.7269302746479e-15	postive
PHKG2	KLRK1-AS1	0.452091185888046	3.1886042170332e-17	postive
PEBP1	KLRK1-AS1	0.465358033225661	2.79846296849406e-18	postive
EGLN2	KLRK1-AS1	0.459974080464706	7.6083790214742e-18	postive
PHKG2	LINC01431	0.405148561069669	7.80762964073602e-14	postive
TAZ	LINC01431	0.440438555587519	2.48023759819023e-16	postive
GPX4	AP002748.4	0.500266627445068	2.73353531377767e-21	postive
FTH1	AP002748.4	0.405037346628885	7.94213253673756e-14	postive
PRDX6	AP002748.4	0.429201817476028	1.6665070958971e-15	postive
ASNS	AP002748.4	0.543680919353225	1.50250615062172e-25	postive
DUOX1	AP002748.4	-0.403465200137345	1.01042264607323e-13	negative
PHKG2	AP002748.4	0.46998624612422	1.16773506695558e-18	postive
BID	AP002748.4	0.448572950189997	5.97296319337242e-17	postive
LONP1	AP002748.4	0.43282438655498	9.0873318660667e-16	postive
PHKG2	LINC00685	0.462419375008075	4.84125381549169e-18	postive
TAZ	LINC00685	0.443194018085045	1.53779437445539e-16	postive
TUBE1	AC009495.3	0.401909727683185	1.28061632340235e-13	postive
DDIT3	AL117329.1	0.426120683127203	2.77552310214784e-15	postive
FANCD2	AL391121.1	0.410351002869856	3.48672550063647e-14	postive
HELLS	AL391121.1	0.47386132558631	5.56005848751776e-19	postive
SP1	AL391121.1	0.467920975421691	1.72756916431655e-18	postive
NCOA4	AL391121.1	0.434831693800093	6.47347014046561e-16	postive
MAPK8	AL391121.1	0.574552216617863	5.60973228663658e-29	postive
SIRT1	AL391121.1	0.540531808205759	3.21276935927958e-25	postive
TAZ	NALT1	0.401144724541517	1.43826145309311e-13	postive
SLC2A1	AC073569.2	0.449990606802521	4.64226655432386e-17	postive
BECN1	AC073569.2	0.402105633997867	1.24304447281753e-13	postive
ANO6	AC073569.2	0.443706140529172	1.40639510056862e-16	postive
TAZ	POLR2J4	0.405287006612767	7.64330379181012e-14	postive
CAV1	LINC01356	0.40366051796043	9.80713435315903e-14	postive
GPX4	GLIS2-AS1	0.423915846150994	3.98560395340308e-15	postive
PHKG2	GLIS2-AS1	0.44603517986882	9.35118350179694e-17	postive
EGLN2	GLIS2-AS1	0.443219082616332	1.53109192359003e-16	postive
NFE2L2	MIR4453HG	0.496533971062432	5.96059765654494e-21	postive
KLHL24	MIR4453HG	0.440877137744929	2.29919940289925e-16	postive
PIK3CA	MIR4453HG	0.437312509206281	4.24363616398445e-16	postive
SIRT1	MIR4453HG	0.454143198357596	2.20370127480522e-17	postive
PML	AC009950.1	0.537802312573558	6.16833811373104e-25	postive
CISD2	AC004034.1	0.474068859300003	5.34200712387184e-19	postive
TUBE1	AC004034.1	0.422425289197996	5.08258441408759e-15	postive
BID	AC004034.1	0.473341383422419	6.14550428818796e-19	postive
MIOX	AC004034.1	0.464977471705144	3.00521345391967e-18	postive
AKR1C1	LINC01564	0.8040645035666	1.96534809497225e-72	postive
AKR1C2	LINC01564	0.697633676852278	4.24927740157553e-47	postive
AKR1C3	LINC01564	0.747896841616059	1.81245535626612e-57	postive
GCLC	LINC01564	0.726233632020903	1.02573684346151e-52	postive
NFE2L2	LINC01564	0.4096635139971	3.88179439848029e-14	postive
NQO1	LINC01564	0.587108655430435	1.77102923343984e-30	postive
PRDX6	LINC01564	0.439200785475571	3.06997527854243e-16	postive
TXNRD1	LINC01564	0.594269470982462	2.30538129358652e-31	postive
SRXN1	LINC01564	0.470544790962727	1.0498947307162e-18	postive
GPX2	LINC01564	0.734895969836074	1.46798868255922e-54	postive
ASNS	LINC01564	0.444303997374877	1.26689222037968e-16	postive
